variable,importance
realinc,0.02836638406801777
educ,0.02248682290858816
trust_r,0.008201052330977072
symbolic_racism,0.00345739347814403
explicit_racism,0.0027140309792617412
age,0.0023171653559476155
white,0.0018418636947122534
partyid,3.6457700350780753e-4
female,-3.5793223083904746e-4
polviews,-3.618992898863161e-4
